round,backup_time_ms
1,209.0
2,298.0
3,288.0
4,219.0
5,277.0
6,295.0
7,271.0
8,229.0
9,214.0
10,266.0
11,220.0
12,170.0
13,235.0
14,175.0
15,187.0
16,162.0
17,203.0
18,160.0
19,223.0
20,275.0
21,252.0
22,170.0
23,229.0
24,226.0
25,166.0
26,205.0
27,151.0
28,195.0
29,250.0
30,168.0
31,198.0
32,196.0
33,162.0
34,179.0
35,204.0
36,264.0
37,188.0
38,215.0
39,181.0
40,217.0
41,172.0
42,240.0
43,239.0
44,313.0
45,239.0
46,167.0
47,203.0
48,234.0
49,178.0
50,193.0
51,237.0
52,160.0
53,185.0
54,217.0
55,243.0
56,178.0
57,209.0
58,249.0
59,253.0
60,218.0
61,221.0
62,236.0
63,167.0
64,209.0
65,231.0
66,196.0
67,236.0
68,159.0
69,175.0
70,216.0
71,231.0
72,164.0
73,196.0
74,194.0
75,158.0
76,192.0
77,243.0
78,166.0
79,182.0
80,209.0
81,259.0
82,149.0
83,185.0
84,212.0
85,232.0
86,253.0
87,169.0
88,214.0
89,262.0
90,253.0
91,195.0
92,219.0
93,230.0
94,182.0
95,212.0
96,250.0
97,196.0
98,188.0
99,191.0
100,228.0
101,210.0
102,153.0
103,183.0
104,209.0
105,169.0
106,210.0
107,183.0
108,178.0
109,182.0
110,309.0
111,224.0
112,165.0
113,217.0
114,217.0
115,236.0
116,180.0
117,300.0
118,194.0
119,209.0
120,215.0
121,242.0
122,152.0
123,154.0
124,175.0
125,216.0
126,251.0
127,205.0
128,231.0
129,250.0
130,158.0
131,188.0
132,233.0
133,165.0
134,244.0
135,175.0
136,213.0
137,211.0
138,219.0
139,230.0
140,171.0
141,185.0
142,182.0
143,183.0
144,238.0
145,184.0
146,226.0
147,187.0
148,236.0
149,181.0
150,215.0
151,239.0
152,202.0
153,175.0
154,223.0
155,264.0
156,175.0
157,145.0
158,172.0
159,236.0
160,176.0
161,188.0
162,203.0
163,186.0
164,227.0
165,241.0
166,246.0
167,261.0
168,197.0
169,230.0
170,207.0
171,160.0
172,220.0
173,231.0
174,243.0
175,207.0
176,227.0
177,223.0
178,221.0
179,159.0
180,187.0
181,176.0
182,247.0
183,198.0
184,181.0
185,203.0
186,251.0
187,216.0
188,250.0
189,178.0
190,174.0
191,190.0
192,202.0
193,250.0
194,154.0
195,207.0
196,220.0
197,202.0
198,234.0
199,242.0
200,218.0
201,256.0
202,207.0
203,172.0
204,248.0
205,184.0
206,214.0
207,181.0
208,215.0
209,225.0
210,218.0
211,252.0
212,190.0
213,192.0
214,162.0
215,157.0
216,152.0
217,173.0
218,199.0
219,207.0
220,259.0
221,182.0
222,193.0
223,227.0
224,159.0
225,181.0
226,176.0
227,195.0
228,211.0
229,243.0
230,259.0
231,267.0
232,212.0
233,250.0
234,200.0
235,258.0
236,186.0
237,210.0
238,213.0
239,249.0
240,203.0
241,202.0
242,221.0
243,255.0
244,211.0
245,233.0
246,262.0
247,200.0
248,218.0
249,200.0
250,181.0
251,168.0
252,169.0
253,201.0
254,228.0
255,234.0
256,159.0
257,159.0
258,205.0
259,188.0
260,257.0
261,203.0
262,200.0
263,222.0
264,230.0
265,212.0
266,211.0
267,252.0
268,157.0
269,248.0
270,256.0
271,230.0
272,219.0
273,236.0
274,163.0
275,199.0
276,227.0
277,235.0
278,198.0
279,199.0
280,221.0
281,235.0
282,295.0
283,194.0
284,214.0
285,225.0
286,242.0
287,164.0
288,192.0
289,208.0
290,213.0
291,251.0
292,255.0
293,171.0
294,182.0
295,209.0
296,217.0
297,148.0
298,158.0
299,247.0
300,247.0
301,256.0
302,177.0
303,175.0
304,299.0
305,261.0
306,273.0
307,236.0
308,251.0
309,167.0
310,201.0
311,180.0
312,193.0
313,213.0
314,204.0
315,213.0
316,239.0
317,165.0
318,185.0
319,226.0
320,194.0
321,194.0
322,201.0
323,199.0
324,153.0
325,163.0
326,242.0
327,159.0
328,172.0
329,266.0
330,176.0
331,173.0
332,179.0
333,182.0
334,190.0
335,192.0
336,206.0
337,175.0
338,184.0
339,246.0
340,186.0
341,169.0
342,176.0
343,211.0
344,228.0
345,162.0
346,186.0
347,156.0
348,259.0
349,225.0
350,232.0
351,234.0
352,237.0
353,246.0
354,173.0
355,215.0
356,237.0
357,244.0
358,225.0
359,219.0
360,241.0
361,244.0
362,220.0
363,180.0
364,214.0
365,239.0
366,166.0
367,210.0
368,225.0
369,241.0
370,178.0
371,230.0
372,238.0
373,222.0
374,236.0
375,252.0
376,169.0
377,176.0
378,237.0
379,209.0
380,199.0
381,234.0
382,239.0
383,246.0
384,247.0
385,168.0
386,252.0
387,219.0
388,214.0
389,220.0
390,186.0
391,203.0
392,230.0
393,234.0
394,171.0
395,174.0
396,182.0
397,164.0
398,179.0
399,217.0
400,249.0
401,173.0
402,177.0
403,183.0
404,204.0
405,229.0
406,243.0
407,160.0
